;ID;Year_Birth;Education;Marital_Status; Income ;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Response;Complain;Country
1994;6991;1951;Graduation;Divorced;$43,185.00 ;0;1;4/10/13;88;53700;600;4200;1600;600;3000;2;2;5;6;3;0;0;0;0;0;0;0;AUS
1997;8148;1956;Master;Together;$50,898.00 ;1;1;1/8/13;88;28500;2800;24200;5500;11400;13500;13;2;3;12;1;0;0;0;0;0;0;0;SA
1999;8162;1956;Master;Together;$14,661.00 ;0;0;1/1/13;88;400;100;1100;600;200;200;1;0;0;3;2;0;0;0;0;0;0;0;SP
2000;692;1954;Graduation;Together;$36,807.00 ;1;1;12/20/12;88;400;200;500;0;0;500;1;0;0;2;2;0;0;0;0;0;0;0;IND
2002;9298;1947;PhD;Together;$81,574.00 ;0;0;4/28/14;89;125200;0;46500;4600;3500;0;1;1;8;8;0;0;1;1;0;0;0;0;SA
2007;9140;1960;2n Cycle;Together;$50,523.00 ;1;1;12/25/13;89;5100;400;2400;400;700;100;2;1;0;4;2;0;0;0;0;0;0;0;US
2008;4554;1965;Graduation;Together;$47,009.00 ;0;1;10/1/13;89;17100;4500;7300;5900;1000;9000;4;1;3;8;1;0;0;0;0;0;0;0;SP
2009;7791;1967;Master;Married;$37,054.00 ;1;1;9/15/13;89;1200;100;600;0;100;500;2;0;0;3;2;0;0;0;0;0;0;0;SA
2011;7960;1962;2n Cycle;Together;$82,122.00 ;0;0;8/15/13;89;73400;2200;35000;15100;2500;10000;1;1;14;13;0;0;0;1;0;0;0;0;SP
2014;1404;1968;Graduation;Together;$34,916.00 ;2;0;5/15/13;89;5100;2300;8200;3300;0;4200;4;2;2;3;2;0;0;0;0;0;0;0;SA
2015;10598;1967;Graduation;Together;$27,943.00 ;1;1;4/15/13;89;1200;100;1600;400;100;300;3;1;0;3;2;0;0;0;0;0;0;0;SP
2017;3233;1965;PhD;Married;$62,745.00 ;0;1;3/23/13;89;56200;2100;46400;2800;1000;3200;3;2;12;11;1;0;0;0;0;0;0;0;SA
2018;7892;1969;Graduation;Single;$18,589.00 ;0;0;1/2/13;89;600;400;2500;1500;1200;1300;2;1;2;3;2;0;0;0;0;0;0;0;US
2020;5043;1951;Basic;Married;$26,997.00 ;0;0;11/5/12;89;700;2300;7800;13300;4900;14400;2;1;3;5;2;0;0;0;0;0;0;0;SP
2021;3104;1961;Graduation;Single;$82,332.00 ;0;0;9/17/12;89;83000;5900;96800;5100;7900;1900;1;1;5;12;0;0;0;1;0;0;1;0;GER
2022;10854;1970;PhD;Married;$38,853.00 ;1;1;5/23/14;90;2900;0;1400;0;0;200;2;1;0;3;2;0;0;0;0;0;0;0;IND
2023;7419;1968;Master;Divorced;$27,071.00 ;1;0;4/23/14;90;800;300;1900;0;200;300;2;1;0;3;2;0;0;0;0;0;0;0;SP
2024;5558;1954;PhD;Single;$90,933.00 ;0;0;3/31/14;90;102000;3100;43000;6200;6300;7900;1;1;9;4;0;0;0;1;0;0;0;0;SP
2025;832;1966;PhD;Together;$65,814.00 ;0;1;3/2/14;90;56100;1400;11300;1000;1400;3500;3;3;3;10;1;0;0;0;0;0;0;0;SP
2026;4964;1958;PhD;Together;$74,250.00 ;0;0;1/26/14;90;68000;1100;39200;7500;0;0;1;1;17;4;0;0;0;0;0;0;0;0;CA
2028;4587;1944;Master;Widow;$45,006.00 ;0;0;7/18/13;90;16200;2500;5300;1600;0;1000;1;1;2;7;1;0;0;0;0;0;0;0;SP
2029;450;1958;Master;Together;$42,315.00 ;0;1;7/12/13;90;6700;1500;8000;1700;1100;8000;3;0;6;4;1;0;0;0;0;0;0;0;US
2030;11031;1950;PhD;Married;$48,699.00 ;1;1;5/21/13;90;2600;100;1000;200;0;100;1;0;0;3;1;0;0;0;0;0;0;0;AUS
2031;4990;1954;Graduation;Married;$59,111.00 ;0;0;5/2/13;90;52400;0;13400;2800;2800;15500;1;3;2;8;2;0;0;0;0;0;0;0;AUS
2032;221;1955;Graduation;Married;$48,726.00 ;0;1;4/27/13;90;13800;300;3800;400;0;5900;3;1;3;4;2;0;0;0;0;0;0;0;GER
2033;4351;1955;Graduation;Divorced;$37,244.00 ;1;1;4/27/13;90;1800;200;1000;0;0;2500;1;0;2;2;2;1;0;0;0;0;0;0;SP
2034;1357;1970;Graduation;Together;$74,854.00 ;1;2;4/8/13;90;85600;5900;48700;5800;2900;7300;7;1;8;5;2;0;0;0;0;0;0;0;GER
2035;5667;1964;PhD;Married;$60,896.00 ;0;1;10/11/12;90;101300;3000;39900;6000;4600;15300;3;3;15;4;2;0;0;0;0;0;1;0;CA
2046;1142;1953;PhD;Married;$55,707.00 ;0;1;12/22/13;91;20800;700;8200;3000;6600;3500;2;1;3;9;1;0;0;0;0;0;0;0;SP
2049;10678;1959;Graduation;Together;$71,232.00 ;0;1;11/28/13;91;65300;1700;17000;3400;2600;1700;2;3;3;10;2;0;0;0;0;0;0;0;SP
2050;7755;1954;PhD;Married;$57,744.00 ;0;1;11/12/13;91;35000;300;3900;0;0;1900;2;2;2;4;3;0;0;0;0;0;0;0;SP
2051;4754;1966;Master;Married;$33,585.00 ;0;1;9/25/13;91;3000;1100;3300;1300;600;2900;1;1;0;4;1;0;0;0;0;0;0;0;SP
2052;20;1965;2n Cycle;Married;$46,891.00 ;0;1;9/1/13;91;4300;1200;2300;2900;1500;6100;1;1;2;4;1;0;0;0;0;0;0;0;GER
2053;2246;1965;2n Cycle;Married;$46,891.00 ;0;1;9/1/13;91;4300;1200;2300;2900;1500;6100;1;1;2;4;1;0;0;0;0;0;0;0;SP
2054;10307;1956;Graduation;Married;$50,387.00 ;0;2;8/31/13;91;36900;900;8700;1200;1400;3400;3;2;3;8;1;0;0;0;0;0;0;0;SP
2055;2147;1969;Graduation;Together;$76,653.00 ;0;0;8/16/13;91;73600;6300;94600;21900;18900;12600;1;1;11;11;0;0;0;1;1;0;0;0;SP
2056;10590;1956;PhD;Together;$76,542.00 ;0;0;3/30/13;91;79400;7300;57300;0;2900;1400;1;1;12;10;1;0;0;0;0;0;0;0;SP
2057;6565;1949;Master;Married;$76,995.00 ;0;1;3/28/13;91;101200;8000;49800;0;1600;17600;2;4;6;9;1;0;0;0;1;0;0;0;US
2059;4817;1956;Graduation;Divorced;$22,304.00 ;0;0;8/4/12;91;300;200;700;0;400;200;1;0;0;2;3;0;0;0;0;0;0;0;SP
2060;4508;1952;Graduation;Single;$75,127.00 ;0;0;5/22/14;92;20300;3500;30500;4600;1700;22700;1;1;17;5;0;0;0;0;0;0;0;0;GER
2061;4843;1952;Graduation;Single;$75,127.00 ;0;0;5/22/14;92;20300;3500;30500;4600;1700;22700;1;0;17;5;0;0;0;0;0;0;0;0;SA
2062;9197;1953;Graduation;Married;$39,722.00 ;0;1;2/24/14;92;3200;0;500;200;0;800;2;0;0;3;2;0;0;0;0;0;0;0;SP
2063;6237;1966;PhD;Single;$7,144.00 ;0;2;12/7/13;92;8100;400;3300;500;200;29100;0;6;2;1;0;0;0;0;0;0;0;0;SP
2066;7938;1958;PhD;Together;$51,518.00 ;0;1;10/3/13;92;35000;800;6600;1700;400;400;2;1;3;10;1;0;0;0;0;0;0;0;GER
2069;1916;1954;Master;Married;$45,736.00 ;0;1;7/24/13;92;18800;300;18000;2000;300;4300;5;2;2;6;2;0;0;0;0;0;0;0;GER
2072;1517;1969;Graduation;Single;$30,822.00 ;1;0;6/14/13;92;300;900;1300;200;1200;1200;1;0;0;3;2;0;0;0;0;0;0;0;SP
2073;7286;1968;Graduation;Together;$41,728.00 ;1;0;5/24/13;92;1300;600;1500;300;500;1300;1;1;0;2;3;0;0;0;0;0;0;0;AUS
2074;4687;1958;Master;Married;$80,739.00 ;0;0;5/23/13;92;67400;9200;73600;3900;0;9200;1;1;17;9;0;0;0;0;0;0;0;0;SP
2077;123;1951;Graduation;Widow;$67,046.00 ;0;1;1/6/13;92;54400;3500;13300;2300;15100;10700;2;1;8;4;0;0;0;0;0;0;0;0;AUS
2078;9451;1965;Graduation;Married;$73,538.00 ;0;1;11/25/12;92;81100;7600;42800;9900;13700;10700;3;3;6;9;2;0;0;0;0;0;0;0;CA
2079;7396;1966;Graduation;Married;$80,398.00 ;0;0;11/10/12;92;34200;5100;93600;20700;3500;2600;1;2;12;12;1;0;0;1;0;0;0;0;SP
2080;3298;1956;Master;Married;$52,973.00 ;0;1;11/8/12;92;85600;0;7600;1200;900;19900;7;3;9;9;2;0;0;0;0;0;0;0;SA
2081;6730;1954;Graduation;Married;$38,998.00 ;1;1;11/3/12;92;3400;100;1400;0;0;500;3;1;0;3;3;0;0;0;0;0;0;1;SP
2082;9916;1954;Graduation;Married;$38,998.00 ;1;1;11/3/12;92;3400;100;1400;0;0;500;3;0;0;3;2;0;0;0;0;0;0;1;SA
2083;2227;1958;2n Cycle;Together;$26,490.00 ;0;0;9/22/12;92;4500;4700;5200;2100;2000;2500;2;1;2;5;2;0;0;0;0;0;0;0;SA
2084;946;1958;2n Cycle;Together;$26,490.00 ;0;0;9/22/12;92;4500;4700;5200;2100;2000;2500;2;1;2;5;2;0;0;0;0;0;0;0;SP
2086;4094;1961;Graduation;Married;$60,544.00 ;1;1;8/25/12;92;20100;200;4300;300;500;3500;4;2;2;5;2;0;0;0;0;0;0;0;AUS
2087;8588;1961;Graduation;Married;$60,544.00 ;1;1;8/25/12;92;20100;200;4300;300;500;3500;4;1;2;5;2;0;0;0;0;0;0;0;GER
2089;9135;1950;Graduation;Together;$27,203.00 ;1;1;8/6/12;92;1300;200;2100;400;0;2400;2;0;2;2;3;0;0;0;0;0;0;0;SP
2094;1604;1960;Master;Married;$47,353.00 ;0;1;11/13/13;93;18400;200;1900;800;800;400;3;0;3;6;2;0;0;0;0;0;0;0;SP
2095;5389;1964;Graduation;Married;$48,920.00 ;0;2;10/20/13;93;23800;1700;6800;800;1000;600;3;2;3;5;2;0;1;0;0;0;0;0;SP
2096;2878;1947;PhD;Married;$67,472.00 ;0;1;9/28/13;93;16200;3100;12700;800;1700;6900;2;1;3;7;1;0;0;0;0;0;0;0;SP
2097;4440;1964;Master;Married;$64,100.00 ;0;1;9/10/13;93;50900;0;2700;0;0;1000;1;2;5;6;2;0;1;0;0;0;0;0;SA
2099;6262;1962;Master;Single;$72,217.00 ;0;0;4/10/13;93;81600;4200;45000;5500;5600;15400;1;1;15;8;0;0;0;0;0;0;0;0;GER
2106;7476;1964;Master;Single;$63,972.00 ;0;1;12/2/12;93;92800;6300;25400;0;1200;1200;4;2;6;10;1;0;1;0;0;0;0;0;SA
2107;5221;1957;Graduation;Married;$52,852.00 ;0;1;12/1/12;93;71400;800;9900;1100;0;4700;4;3;11;5;2;1;0;0;0;0;0;0;GER
2109;9286;1960;Master;Together;$83,151.00 ;0;0;10/10/12;93;40700;2800;10000;12000;7400;1800;1;2;14;4;1;0;0;0;0;0;0;0;SP
2110;5831;1967;Graduation;Married;$77,870.00 ;0;1;8/22/12;93;101700;5000;50000;6500;5000;13300;3;1;8;5;2;0;1;0;1;0;1;0;SP
2114;3515;1952;Graduation;Single;$62,307.00 ;0;1;2/17/14;94;8700;1300;3400;1000;600;1000;1;1;0;4;1;0;0;0;0;0;0;0;SP
2119;4501;1965;Master;Single;$69,882.00 ;0;0;11/10/13;94;29200;12700;63500;13200;12700;16500;1;1;11;9;0;0;0;0;0;0;0;0;SP
2120;4179;1959;Graduation;Together;$24,221.00 ;0;0;8/20/13;94;800;900;900;200;500;2200;1;0;2;3;1;0;0;0;0;0;0;0;SP
2122;9239;1961;Master;Married;$61,923.00 ;0;2;7/26/13;94;9200;400;1800;300;300;600;1;0;2;4;1;0;0;0;0;0;0;0;US
2123;8953;1965;Master;Single;$35,791.00 ;2;1;5/6/13;94;2700;0;500;0;0;300;2;0;0;3;2;0;0;0;0;0;0;0;SP
2124;10258;1965;Master;Single;$35,791.00 ;2;1;5/6/13;94;2700;0;500;0;0;300;2;0;0;3;2;0;0;0;0;0;0;0;US
2126;10402;1967;Graduation;Married;$35,441.00 ;1;1;2/14/13;94;2500;100;900;200;100;100;2;0;0;3;3;0;0;0;0;0;0;0;CA
2127;11114;1970;Graduation;Together;$19,656.00 ;1;0;2/8/13;94;2500;400;900;600;800;3200;3;1;2;3;2;0;0;0;0;0;0;0;SP
2136;2134;1952;Graduation;Single;$53,700.00 ;0;1;8/17/12;94;26300;500;23300;6900;4100;8300;4;1;8;8;1;0;0;0;0;0;0;0;SA
2138;2579;1957;Graduation;Married;$71,113.00 ;0;1;12/17/13;95;49500;3300;25500;1100;3300;800;4;2;11;9;1;0;0;0;0;0;0;0;SP
2139;3117;1955;Graduation;Single;;0;1;10/18/13;95;26400;0;2100;1200;600;14700;3;2;2;5;2;0;0;0;0;0;0;0;AUS
2141;4789;1953;Graduation;Together;$80,812.00 ;0;0;9/17/13;95;76900;2200;50000;21000;14300;3300;1;1;12;5;1;1;0;1;1;0;0;0;IND
2143;5268;1960;Graduation;Married;$29,440.00 ;1;1;8/11/13;95;1700;800;1400;1000;400;300;2;0;0;4;2;0;0;0;0;0;0;0;GER
2146;2661;1964;Graduation;Single;$18,701.00 ;1;1;6/4/13;95;1200;400;200;1000;600;1000;4;1;0;4;2;0;0;0;0;0;0;0;SA
2147;3130;1964;Graduation;Single;$18,701.00 ;1;1;6/4/13;95;1200;400;200;1000;600;1000;4;1;0;4;2;0;0;0;0;0;0;0;SP
2148;5847;1969;Graduation;Divorced;$69,901.00 ;0;1;5/29/13;95;31200;2100;20600;10200;9200;14900;3;2;5;10;2;0;0;0;0;0;0;0;SP
2149;5863;1953;Graduation;Married;$47,703.00 ;0;1;5/29/13;95;35900;0;13400;1300;2600;12300;4;2;5;8;1;0;0;0;0;0;0;0;SP
2153;5589;1964;Graduation;Divorced;$51,983.00 ;0;1;8/31/12;95;63100;0;11500;1000;700;3000;3;3;3;10;2;0;0;0;0;0;0;0;IND
2156;10492;1959;Graduation;Together;$38,285.00 ;2;1;6/24/14;96;200;0;500;200;0;100;1;0;0;3;0;0;0;0;0;0;0;0;IND
2157;2939;1970;Master;Together;$79,419.00 ;0;0;6/22/14;96;75100;12700;68700;2000;1500;3100;1;1;9;4;0;0;0;0;0;0;0;0;CA
2159;574;1964;Graduation;Married;$42,523.00 ;0;0;4/23/14;96;1400;3600;1100;300;2600;3500;1;0;2;4;0;0;0;0;0;0;0;0;GER
2160;3266;1964;Graduation;Married;$42,523.00 ;0;0;4/23/14;96;1400;3600;1100;300;2600;3500;1;0;2;4;0;0;0;0;0;0;0;0;CA
2162;7987;1969;Graduation;Married;$65,747.00 ;0;1;3/7/14;96;34600;1700;4800;2300;1300;1300;4;3;2;6;2;0;1;0;0;0;0;0;CA
2163;1135;1960;Master;Together;$17,144.00 ;1;1;2/15/14;96;1800;200;1900;0;200;600;5;1;0;4;2;0;0;0;0;0;0;0;CA
2164;24;1960;Master;Together;$17,144.00 ;1;1;2/15/14;96;1800;200;1900;0;200;600;5;1;0;4;2;0;0;0;0;0;0;0;SA
2165;7244;1951;Graduation;Single;;2;1;1/1/14;96;4800;500;4800;600;1000;700;3;1;2;4;2;0;0;0;0;0;0;0;AUS
2166;1966;1965;PhD;Married;$84,618.00 ;0;0;11/22/13;96;68400;10000;80100;2100;6600;0;1;2;14;10;0;0;0;1;0;0;0;0;AUS
2167;7789;1965;PhD;Married;$84,618.00 ;0;0;11/22/13;96;68400;10000;80100;2100;6600;0;1;2;14;10;1;0;0;1;0;0;0;0;SP
2168;3336;1948;PhD;Together;$66,375.00 ;0;1;11/21/13;96;71200;0;4500;0;0;19100;3;0;6;5;2;1;0;0;0;0;0;0;AUS
2169;5644;1957;Graduation;Together;$42,213.00 ;0;1;10/12/13;96;30900;300;2400;400;300;2000;2;1;2;7;2;0;1;0;0;0;0;0;SP
2170;1295;1963;Graduation;Married;;0;1;8/11/13;96;23100;6500;19600;3800;7100;12400;1;2;8;7;1;0;0;0;0;0;0;0;CA
2171;6663;1940;PhD;Single;$51,141.00 ;0;0;7/8/13;96;14400;0;700;0;0;600;1;1;2;4;2;0;0;0;0;0;0;0;SP
2175;5748;1965;Graduation;Married;$59,754.00 ;0;1;12/1/12;96;11500;2700;4400;400;14600;13900;3;2;3;6;1;0;0;0;0;0;1;0;SA
2176;8952;1953;Master;Married;$65,569.00 ;0;1;11/5/12;96;39700;4600;28800;2000;3800;7000;2;2;8;10;1;0;0;0;0;0;0;0;SP
2177;3921;1952;2n Cycle;Widow;$28,457.00 ;0;0;10/28/12;96;2400;100;10800;2900;2900;1400;1;1;2;4;2;0;0;0;0;0;0;0;SP
2180;8310;1964;Graduation;Together;$68,142.00 ;0;1;8/29/12;96;89700;12600;19600;9100;11200;3700;3;2;6;7;2;0;0;0;0;0;0;0;SP
2181;6382;1953;Graduation;Together;$48,794.00 ;1;1;6/26/14;97;2500;0;1100;300;0;1500;1;0;0;3;1;0;0;0;0;0;0;0;US
2182;8439;1964;Graduation;Together;$63,404.00 ;0;2;6/6/14;97;73400;2600;7000;1100;4400;1700;2;2;5;4;1;0;0;0;1;0;0;0;SP
2184;48;1964;Graduation;Together;$55,761.00 ;0;1;4/24/14;97;13600;100;1200;0;300;3200;2;1;2;3;2;0;1;0;0;0;0;0;SP
2185;5046;1958;Graduation;Divorced;$78,331.00 ;0;1;1/23/14;97;75600;13800;35400;16000;16900;6100;2;3;9;7;1;0;0;0;0;0;0;0;SA
2189;5441;1965;PhD;Widow;$54,111.00 ;0;1;8/25/13;97;26700;600;5400;800;300;5000;2;1;3;6;2;0;0;0;0;0;0;0;SP
2190;8602;1964;Graduation;Divorced;$69,932.00 ;0;1;6/12/13;97;41200;17200;15300;15000;10500;5700;2;2;9;11;1;0;0;0;0;0;0;0;SP
2192;9499;1954;Graduation;Married;$93,404.00 ;1;2;5/7/13;97;127900;1500;28700;2000;0;1500;3;1;6;7;2;0;1;1;0;0;0;0;CA
2195;5153;1967;PhD;Married;$77,766.00 ;0;1;2/22/13;97;100400;5900;26500;11500;5900;2700;2;4;15;11;2;1;0;0;0;0;1;0;SP
2196;4127;1967;PhD;Married;$77,766.00 ;0;1;2/22/13;97;100400;5900;26500;11500;5900;2700;2;4;15;11;2;1;0;0;0;0;1;0;SP
2197;9940;1958;Graduation;Together;$64,961.00 ;0;1;12/23/12;97;38200;11400;27600;7500;12400;3800;2;2;6;4;1;0;0;0;0;0;0;0;SA
2198;7527;1968;Master;Divorced;$23,748.00 ;1;0;11/21/12;97;600;600;2900;1200;1500;800;3;1;2;3;3;0;0;0;0;0;0;0;SP
2199;3406;1964;Graduation;Single;$45,989.00 ;0;1;10/22/12;97;13800;3300;8700;2800;2400;1200;4;1;3;7;1;0;0;0;0;0;0;0;SA
2201;6722;1954;PhD;Married;$70,421.00 ;0;1;6/28/14;98;47900;2800;13600;7500;1400;3500;3;3;5;7;2;0;0;0;0;0;0;0;CA
2202;213;1963;PhD;Single;$23,091.00 ;1;1;5/28/14;98;3500;0;1100;0;0;200;4;1;2;3;2;0;0;0;0;0;0;0;SP
2206;313;1968;Graduation;Widow;$73,455.00 ;0;0;10/28/13;98;90100;6100;75700;18600;16300;2000;1;2;8;10;1;0;1;0;0;0;0;0;SA
2210;966;1966;Graduation;Married;$44,529.00 ;0;1;7/5/13;98;53800;1300;9100;1700;600;2600;6;2;3;11;2;0;1;0;0;0;0;0;SP
2215;9645;1968;Graduation;Married;$64,590.00 ;0;0;10/14/12;98;92000;13800;16800;3600;4600;3000;1;3;6;10;2;0;0;0;0;0;0;0;SP
2216;7230;1960;PhD;Divorced;$50,611.00 ;0;1;10/4/12;98;45900;0;2400;600;0;400;6;1;8;7;2;0;1;0;0;0;1;0;US
2217;5675;1960;PhD;Divorced;$50,611.00 ;0;1;10/4/12;98;45900;0;2400;600;0;400;6;1;8;7;2;0;1;0;0;0;0;0;US
2218;4974;1970;Graduation;Single;$83,273.00 ;1;2;9/25/12;98;43300;8900;65000;1600;10200;10200;10;1;9;9;2;0;0;0;0;0;0;0;US
2224;868;1966;Graduation;Married;$44,794.00 ;0;1;6/8/14;99;5400;0;700;0;0;400;1;1;0;3;2;0;0;0;0;0;0;0;SA
2225;7212;1966;Graduation;Married;$44,794.00 ;0;1;6/8/14;99;5400;0;700;0;0;400;1;0;0;3;2;0;0;0;0;0;0;0;AUS
2227;2415;1962;Graduation;Together;$62,568.00 ;0;1;4/7/14;99;36200;1700;39800;8000;3500;6100;3;1;5;5;1;0;0;0;1;0;0;0;SP
2228;7947;1969;Graduation;Married;$42,231.00 ;1;1;3/25/14;99;2400;0;800;0;100;400;1;0;0;3;2;0;0;0;0;0;0;0;SP
2233;7829;1900;2n Cycle;Divorced;$36,640.00 ;1;0;9/26/13;99;1500;600;800;700;400;2500;1;0;2;2;2;0;0;0;0;0;0;1;IND
2239;4070;1969;PhD;Married;$94,871.00 ;0;2;9/1/12;99;16900;2400;55300;18800;0;14400;1;3;8;4;2;0;1;1;0;0;1;0;CA
